date,region,product_category,fulfillment_center,units,gross_revenue
2025-03-29,East,Home,CENTRAL_DC,1,44.62
2025-03-29,East,Apparel,EAST_DC,29,834.94
2025-03-29,East,Apparel,WEST_DC,4,119.09
2025-03-29,East,Apparel,CENTRAL_DC,2,61.29
2025-03-29,East,Accessories,EAST_DC,2,30.27
2025-03-29,East,Accessories,WEST_DC,1,15.68
2025-03-29,Central,Electronics,CENTRAL_DC,17,2041.82
2025-03-29,Central,Electronics,WEST_DC,2,238.37
2025-03-29,Central,Electronics,EAST_DC,4,481.38
2025-03-29,Central,Home,CENTRAL_DC,20,850.94
2025-03-29,Central,Home,WEST_DC,2,90.74
2025-03-29,Central,Home,EAST_DC,1,47.77
2025-03-29,Central,Apparel,CENTRAL_DC,15,477.12
2025-03-29,Central,Apparel,WEST_DC,2,62.68
2025-03-29,Central,Apparel,EAST_DC,3,92.17
2025-03-29,Central,Accessories,CENTRAL_DC,1,14.49
2025-03-30,West,Electronics,WEST_DC,23,2733.63
2025-03-30,West,Home,WEST_DC,17,721.33
2025-03-30,West,Home,EAST_DC,1,42.32
2025-03-30,West,Apparel,WEST_DC,20,599.87
2025-03-30,West,Apparel,EAST_DC,4,118.41
2025-03-30,West,Apparel,CENTRAL_DC,6,188.38
2025-03-30,West,Accessories,WEST_DC,4,60.52
2025-03-30,East,Electronics,EAST_DC,28,3482.04
2025-03-30,East,Electronics,WEST_DC,3,363.28
2025-03-30,East,Electronics,CENTRAL_DC,1,123.08
2025-03-30,East,Home,EAST_DC,21,931.29
2025-03-30,East,Home,WEST_DC,3,143.83
2025-03-30,East,Home,CENTRAL_DC,4,180.52
2025-03-30,East,Apparel,EAST_DC,17,530.77
2025-03-30,East,Apparel,WEST_DC,2,58.14
2025-03-30,East,Apparel,CENTRAL_DC,3,89.05
2025-03-30,East,Accessories,EAST_DC,2,30.03
2025-03-30,East,Accessories,WEST_DC,2,29.13
2025-03-30,East,Accessories,CENTRAL_DC,2,29.36
2025-03-30,Central,Electronics,CENTRAL_DC,26,3159.22
2025-03-30,Central,Electronics,WEST_DC,2,227.02
2025-03-30,Central,Electronics,EAST_DC,1,120.11
2025-03-30,Central,Home,CENTRAL_DC,20,867.79
2025-03-30,Central,Home,WEST_DC,2,89.69
2025-03-30,Central,Home,EAST_DC,4,186.63
2025-03-30,Central,Apparel,CENTRAL_DC,19,555.91
2025-03-30,Central,Apparel,WEST_DC,2,60.14
2025-03-30,Central,Apparel,EAST_DC,3,89.45
2025-03-30,Central,Accessories,CENTRAL_DC,1,15.18
2025-03-30,Central,Accessories,WEST_DC,1,15.37
2025-03-31,West,Electronics,WEST_DC,34,3916.09
2025-03-31,West,Electronics,EAST_DC,8,950.05
2025-03-31,West,Electronics,CENTRAL_DC,8,932.63
2025-03-31,West,Home,WEST_DC,27,1203.03
2025-03-31,West,Home,EAST_DC,5,224.1
2025-03-31,West,Home,CENTRAL_DC,5,201.18
2025-03-31,West,Apparel,WEST_DC,17,531.43
2025-03-31,West,Apparel,EAST_DC,3,90.49
2025-03-31,West,Apparel,CENTRAL_DC,4,125.39
2025-03-31,West,Accessories,WEST_DC,2,29.33
2025-03-31,West,Accessories,EAST_DC,1,15.4
2025-03-31,East,Electronics,EAST_DC,36,4303.01
2025-03-31,East,Electronics,WEST_DC,2,244.0
2025-03-31,East,Electronics,CENTRAL_DC,4,473.43
2025-03-31,East,Home,EAST_DC,34,1478.16
2025-03-31,East,Home,WEST_DC,4,171.56
2025-03-31,East,Home,CENTRAL_DC,5,229.29
2025-03-31,East,Apparel,EAST_DC,28,855.24
2025-03-31,East,Apparel,WEST_DC,4,110.62
2025-03-31,East,Apparel,CENTRAL_DC,3,89.35
2025-03-31,East,Accessories,EAST_DC,2,28.83
2025-03-31,Central,Electronics,CENTRAL_DC,37,4259.74
2025-03-31,Central,Electronics,WEST_DC,1,120.8
2025-03-31,Central,Electronics,EAST_DC,5,602.75
2025-03-31,Central,Home,CENTRAL_DC,30,1296.94
2025-03-31,Central,Home,WEST_DC,2,88.48
2025-03-31,Central,Home,EAST_DC,3,133.49
2025-03-31,Central,Apparel,CENTRAL_DC,21,645.34
2025-03-31,Central,Apparel,WEST_DC,7,214.04
2025-03-31,Central,Apparel,EAST_DC,4,124.2
2025-03-31,Central,Accessories,CENTRAL_DC,4,59.61
2025-03-31,Central,Accessories,EAST_DC,1,15.26
2025-04-01,West,Electronics,WEST_DC,42,5226.9
2025-04-01,West,Electronics,EAST_DC,1,117.89
2025-04-01,West,Electronics,CENTRAL_DC,2,250.22
2025-04-01,West,Home,WEST_DC,34,1515.13
2025-04-01,West,Home,EAST_DC,5,231.45
2025-04-01,West,Home,CENTRAL_DC,6,275.69
2025-04-01,West,Apparel,WEST_DC,37,1109.24
2025-04-01,West,Apparel,EAST_DC,9,272.28
2025-04-01,West,Apparel,CENTRAL_DC,4,119.47
2025-04-01,West,Accessories,WEST_DC,4,57.66
2025-04-01,West,Accessories,CENTRAL_DC,1,14.65
2025-04-01,East,Electronics,EAST_DC,37,4197.06
2025-04-01,East,Electronics,WEST_DC,1,119.99
2025-04-01,East,Home,EAST_DC,28,1305.92
2025-04-01,East,Home,WEST_DC,3,133.6
2025-04-01,East,Home,CENTRAL_DC,3,132.21
2025-04-01,East,Apparel,EAST_DC,39,1179.6
2025-04-01,East,Apparel,WEST_DC,1,30.39
2025-04-01,East,Apparel,CENTRAL_DC,3,90.36
2025-04-01,East,Accessories,EAST_DC,6,90.43
2025-04-01,East,Accessories,WEST_DC,1,13.78
2025-04-01,East,Accessories,CENTRAL_DC,3,44.56
2025-04-01,Central,Electronics,CENTRAL_DC,35,4002.67
2025-04-01,Central,Electronics,WEST_DC,9,1129.24
2025-04-01,Central,Electronics,EAST_DC,8,989.17
2025-04-01,Central,Home,CENTRAL_DC,12,547.4
2025-04-01,Central,Home,WEST_DC,1,44.53
2025-04-01,Central,Apparel,CENTRAL_DC,30,944.93
2025-04-01,Central,Apparel,WEST_DC,4,117.3
2025-04-01,Central,Accessories,CENTRAL_DC,9,133.88
2025-04-01,Central,Accessories,WEST_DC,2,29.91
2025-04-02,West,Electronics,WEST_DC,32,3918.9
2025-04-02,West,Electronics,EAST_DC,3,341.92
2025-04-02,West,Electronics,CENTRAL_DC,4,478.31
2025-04-02,West,Home,WEST_DC,25,1111.04
2025-04-02,West,Home,EAST_DC,1,42.97
2025-04-02,West,Home,CENTRAL_DC,2,91.42
2025-04-02,West,Apparel,WEST_DC,20,619.85
2025-04-02,West,Apparel,EAST_DC,4,119.45
2025-04-02,West,Apparel,CENTRAL_DC,1,27.82
2025-04-02,West,Accessories,WEST_DC,5,74.03
2025-04-02,West,Accessories,EAST_DC,1,14.47
2025-04-02,East,Electronics,EAST_DC,26,3117.71
2025-04-02,East,Electronics,WEST_DC,5,625.15
2025-04-02,East,Electronics,CENTRAL_DC,3,369.65
2025-04-02,East,Home,EAST_DC,24,1046.52
2025-04-02,East,Home,WEST_DC,1,45.35
2025-04-02,East,Home,CENTRAL_DC,5,215.89
2025-04-02,East,Apparel,EAST_DC,29,843.49
2025-04-02,East,Apparel,WEST_DC,2,62.83
2025-04-02,East,Apparel,CENTRAL_DC,5,152.22
2025-04-02,East,Accessories,EAST_DC,5,77.0
2025-04-02,East,Accessories,CENTRAL_DC,2,31.17
2025-04-02,Central,Electronics,CENTRAL_DC,30,3620.47
2025-04-02,Central,Electronics,WEST_DC,5,617.99
2025-04-02,Central,Electronics,EAST_DC,3,338.45
2025-04-02,Central,Home,CENTRAL_DC,29,1325.12
2025-04-02,Central,Home,WEST_DC,3,139.3
2025-04-02,Central,Home,EAST_DC,5,223.93
2025-04-02,Central,Apparel,CENTRAL_DC,33,1008.21
2025-04-02,Central,Apparel,WEST_DC,3,92.41
2025-04-02,Central,Apparel,EAST_DC,1,30.28
2025-04-02,Central,Accessories,CENTRAL_DC,5,72.76
2025-04-03,West,Electronics,WEST_DC,30,3327.68
2025-04-03,West,Electronics,EAST_DC,2,239.48
2025-04-03,West,Electronics,CENTRAL_DC,3,372.12
2025-04-03,West,Home,WEST_DC,26,1155.36
2025-04-03,West,Home,EAST_DC,1,46.56
2025-04-03,West,Home,CENTRAL_DC,3,140.26
2025-04-03,West,Apparel,WEST_DC,31,872.33
2025-04-03,West,Apparel,EAST_DC,4,123.74
2025-04-03,West,Apparel,CENTRAL_DC,3,89.51
2025-04-03,West,Accessories,EAST_DC,1,15.45
2025-04-03,West,Accessories,CENTRAL_DC,1,14.85
2025-04-03,East,Electronics,EAST_DC,24,2783.4
2025-04-03,East,Electronics,WEST_DC,6,755.55
2025-04-03,East,Home,EAST_DC,28,1267.34
2025-04-03,East,Home,WEST_DC,3,126.28
2025-04-03,East,Home,CENTRAL_DC,3,135.84
2025-04-03,East,Apparel,EAST_DC,27,783.34
2025-04-03,East,Apparel,WEST_DC,3,91.99
2025-04-03,East,Apparel,CENTRAL_DC,6,165.33
2025-04-03,East,Accessories,EAST_DC,2,30.09
2025-04-03,East,Accessories,WEST_DC,1,15.05
2025-04-03,Central,Electronics,CENTRAL_DC,21,2556.59
2025-04-03,Central,Electronics,WEST_DC,9,1059.43
2025-04-03,Central,Electronics,EAST_DC,1,110.88
2025-04-03,Central,Home,CENTRAL_DC,25,1175.03
2025-04-03,Central,Home,WEST_DC,2,89.46
2025-04-03,Central,Apparel,CENTRAL_DC,27,814.5
2025-04-03,Central,Apparel,WEST_DC,7,223.43
2025-04-03,Central,Apparel,EAST_DC,6,182.37
2025-04-03,Central,Accessories,CENTRAL_DC,5,77.65
2025-04-03,Central,Accessories,WEST_DC,1,15.34
2025-04-04,West,Electronics,WEST_DC,33,4026.69
2025-04-04,West,Electronics,EAST_DC,5,622.2
2025-04-04,West,Electronics,CENTRAL_DC,4,463.39
2025-04-04,West,Home,WEST_DC,24,1093.59
2025-04-04,West,Home,EAST_DC,6,264.04
2025-04-04,West,Home,CENTRAL_DC,1,43.25
2025-04-04,West,Apparel,WEST_DC,20,635.73
2025-04-04,West,Apparel,EAST_DC,6,176.03
2025-04-04,West,Apparel,CENTRAL_DC,2,59.79
2025-04-04,West,Accessories,WEST_DC,2,28.5
2025-04-04,West,Accessories,EAST_DC,3,43.78
2025-04-04,East,Electronics,EAST_DC,21,2487.48
2025-04-04,East,Electronics,WEST_DC,6,696.8
2025-04-04,East,Electronics,CENTRAL_DC,6,708.73
2025-04-04,East,Home,EAST_DC,30,1425.9
2025-04-04,East,Home,WEST_DC,3,133.4
2025-04-04,East,Home,CENTRAL_DC,4,181.86
2025-04-04,East,Apparel,EAST_DC,22,663.64
2025-04-04,East,Apparel,WEST_DC,2,61.94
2025-04-04,East,Apparel,CENTRAL_DC,2,56.78
2025-04-04,East,Accessories,EAST_DC,3,43.88
2025-04-04,East,Accessories,WEST_DC,3,45.57
2025-04-04,Central,Electronics,CENTRAL_DC,25,3074.82
2025-04-04,Central,Electronics,WEST_DC,3,365.16
2025-04-04,Central,Electronics,EAST_DC,2,237.82
2025-04-04,Central,Home,CENTRAL_DC,15,673.58
2025-04-04,Central,Home,EAST_DC,4,175.56
2025-04-04,Central,Apparel,CENTRAL_DC,29,880.68
2025-04-04,Central,Apparel,WEST_DC,5,147.49
2025-04-04,Central,Apparel,EAST_DC,4,119.88
2025-04-04,Central,Accessories,CENTRAL_DC,6,85.0
2025-04-04,Central,Accessories,EAST_DC,1,15.23
2025-04-05,West,Electronics,WEST_DC,26,3127.58
2025-04-05,West,Electronics,EAST_DC,3,362.68
2025-04-05,West,Electronics,CENTRAL_DC,4,481.38
2025-04-05,West,Home,WEST_DC,15,677.25
2025-04-05,West,Home,EAST_DC,3,141.8
2025-04-05,West,Home,CENTRAL_DC,1,44.16
2025-04-05,West,Apparel,WEST_DC,16,496.31
2025-04-05,West,Apparel,EAST_DC,2,61.66
2025-04-05,West,Apparel,CENTRAL_DC,3,87.14
2025-04-05,West,Accessories,WEST_DC,2,30.91
2025-04-05,West,Accessories,EAST_DC,1,14.25
2025-04-05,West,Accessories,CENTRAL_DC,1,14.8
2025-04-05,East,Electronics,EAST_DC,25,2943.93
2025-04-05,East,Electronics,WEST_DC,4,476.13
2025-04-05,East,Electronics,CENTRAL_DC,2,246.31
2025-04-05,East,Home,EAST_DC,23,1025.77
2025-04-05,East,Home,WEST_DC,2,86.24
2025-04-05,East,Home,CENTRAL_DC,1,47.21
2025-04-05,East,Apparel,EAST_DC,24,758.95
2025-04-05,East,Apparel,WEST_DC,5,147.9
2025-04-05,East,Apparel,CENTRAL_DC,4,118.97
2025-04-05,East,Accessories,EAST_DC,3,43.09
2025-04-05,East,Accessories,WEST_DC,1,15.94
2025-04-05,Central,Electronics,CENTRAL_DC,25,2996.98
2025-04-05,Central,Electronics,WEST_DC,2,241.5
2025-04-05,Central,Electronics,EAST_DC,4,466.75
2025-04-05,Central,Home,CENTRAL_DC,20,888.66
2025-04-05,Central,Home,WEST_DC,2,91.17
2025-04-05,Central,Home,EAST_DC,1,45.16
2025-04-05,Central,Apparel,CENTRAL_DC,20,612.9
2025-04-05,Central,Apparel,WEST_DC,2,59.7
2025-04-05,Central,Accessories,WEST_DC,2,29.56
2025-04-06,West,Electronics,WEST_DC,23,2713.19
2025-04-06,West,Electronics,EAST_DC,1,122.27
2025-04-06,West,Electronics,CENTRAL_DC,2,244.85
2025-04-06,West,Home,WEST_DC,21,924.56
2025-04-06,West,Home,EAST_DC,2,91.55
2025-04-06,West,Home,CENTRAL_DC,2,90.11
2025-04-06,West,Apparel,WEST_DC,21,628.89
2025-04-06,West,Apparel,EAST_DC,3,86.94
2025-04-06,West,Accessories,WEST_DC,7,100.75
2025-04-06,West,Accessories,CENTRAL_DC,1,15.24
2025-04-06,East,Electronics,EAST_DC,19,2332.28
2025-04-06,East,Electronics,WEST_DC,2,239.98
2025-04-06,East,Electronics,CENTRAL_DC,4,470.12
2025-04-06,East,Home,EAST_DC,13,584.94
2025-04-06,East,Home,WEST_DC,2,92.83
2025-04-06,East,Home,CENTRAL_DC,3,131.27
2025-04-06,East,Apparel,EAST_DC,15,448.25
2025-04-06,East,Apparel,WEST_DC,5,149.31
2025-04-06,East,Apparel,CENTRAL_DC,4,118.51
2025-04-06,East,Accessories,EAST_DC,2,29.52
2025-04-06,East,Accessories,WEST_DC,1,14.74
2025-04-06,Central,Electronics,CENTRAL_DC,34,4017.05
2025-04-06,Central,Electronics,WEST_DC,3,383.44
2025-04-06,Central,Electronics,EAST_DC,2,252.08
2025-04-06,Central,Home,CENTRAL_DC,19,834.05
2025-04-06,Central,Home,WEST_DC,2,90.42
2025-04-06,Central,Home,EAST_DC,1,44.36
2025-04-06,Central,Apparel,CENTRAL_DC,31,938.5
2025-04-06,Central,Apparel,WEST_DC,1,28.99
2025-04-06,Central,Apparel,EAST_DC,3,90.44
2025-04-06,Central,Accessories,CENTRAL_DC,3,47.15
2025-04-06,Central,Accessories,WEST_DC,1,15.19
2025-04-07,West,Electronics,WEST_DC,20,2310.23
2025-04-07,West,Electronics,EAST_DC,4,485.58
2025-04-07,West,Electronics,CENTRAL_DC,5,590.9
2025-04-07,West,Home,WEST_DC,20,856.8
2025-04-07,West,Home,EAST_DC,2,92.05
2025-04-07,West,Home,CENTRAL_DC,1,46.8
2025-04-07,West,Apparel,WEST_DC,29,880.37
2025-04-07,West,Apparel,EAST_DC,2,58.78
2025-04-07,West,Apparel,CENTRAL_DC,1,29.84
2025-04-07,West,Accessories,WEST_DC,5,76.62
2025-04-07,East,Electronics,EAST_DC,32,4148.59
2025-04-07,East,Electronics,WEST_DC,3,343.38
2025-04-07,East,Electronics,CENTRAL_DC,3,370.35
2025-04-07,East,Home,EAST_DC,29,1304.31
2025-04-07,East,Home,WEST_DC,2,87.71
2025-04-07,East,Home,CENTRAL_DC,2,92.39
2025-04-07,East,Apparel,EAST_DC,22,628.94
2025-04-07,East,Apparel,WEST_DC,4,125.47
2025-04-07,East,Apparel,CENTRAL_DC,2,57.25
2025-04-07,East,Accessories,EAST_DC,5,76.04
2025-04-07,East,Accessories,WEST_DC,1,14.63
2025-04-07,East,Accessories,CENTRAL_DC,1,14.85
2025-04-07,Central,Electronics,CENTRAL_DC,42,5038.68
2025-04-07,Central,Electronics,WEST_DC,4,463.3
2025-04-07,Central,Electronics,EAST_DC,4,461.31
2025-04-07,Central,Home,CENTRAL_DC,18,790.97
2025-04-07,Central,Home,WEST_DC,3,131.38
2025-04-07,Central,Home,EAST_DC,3,133.41
2025-04-07,Central,Apparel,CENTRAL_DC,22,634.69
2025-04-07,Central,Apparel,WEST_DC,3,93.53
2025-04-07,Central,Apparel,EAST_DC,8,243.82
2025-04-07,Central,Accessories,CENTRAL_DC,4,59.24
2025-04-07,Central,Accessories,WEST_DC,1,15.27
2025-04-07,Central,Accessories,EAST_DC,1,14.84
2025-04-08,West,Electronics,WEST_DC,49,5627.09
2025-04-08,West,Electronics,EAST_DC,5,633.09
2025-04-08,West,Electronics,CENTRAL_DC,2,238.66
2025-04-08,West,Home,WEST_DC,27,1221.15
2025-04-08,West,Home,EAST_DC,1,46.53
2025-04-08,West,Home,CENTRAL_DC,1,44.09
2025-04-08,West,Apparel,WEST_DC,23,684.52
2025-04-08,West,Apparel,EAST_DC,5,147.25
2025-04-08,West,Accessories,WEST_DC,8,122.5
2025-04-08,West,Accessories,CENTRAL_DC,1,14.89
2025-04-08,East,Electronics,EAST_DC,30,3598.89
2025-04-08,East,Electronics,WEST_DC,4,493.44
2025-04-08,East,Electronics,CENTRAL_DC,6,713.84
2025-04-08,East,Home,EAST_DC,25,1179.76
2025-04-08,East,Home,CENTRAL_DC,2,89.21
2025-04-08,East,Apparel,EAST_DC,23,681.66
2025-04-08,East,Apparel,WEST_DC,3,88.45
2025-04-08,East,Apparel,CENTRAL_DC,3,89.0
2025-04-08,East,Accessories,EAST_DC,7,104.31
2025-04-08,East,Accessories,WEST_DC,1,14.92
2025-04-08,Central,Electronics,CENTRAL_DC,24,2813.89
2025-04-08,Central,Electronics,WEST_DC,5,588.7
2025-04-08,Central,Electronics,EAST_DC,6,720.01
2025-04-08,Central,Home,CENTRAL_DC,25,1097.39
2025-04-08,Central,Home,WEST_DC,5,221.87
2025-04-08,Central,Home,EAST_DC,3,137.43
2025-04-08,Central,Apparel,CENTRAL_DC,20,587.72
2025-04-08,Central,Apparel,WEST_DC,4,119.49
2025-04-08,Central,Apparel,EAST_DC,2,59.25
2025-04-08,Central,Accessories,CENTRAL_DC,2,28.91
2025-04-08,Central,Accessories,EAST_DC,2,30.57
2025-04-09,West,Electronics,WEST_DC,24,2962.59
2025-04-09,West,Electronics,CENTRAL_DC,1,122.42
2025-04-09,West,Home,WEST_DC,14,609.57
2025-04-09,West,Home,EAST_DC,1,46.02
2025-04-09,West,Home,CENTRAL_DC,3,128.91
2025-04-09,West,Apparel,WEST_DC,27,822.38
2025-04-09,West,Apparel,EAST_DC,4,117.61
2025-04-09,West,Apparel,CENTRAL_DC,3,88.09
2025-04-09,West,Accessories,EAST_DC,1,14.8
2025-04-09,East,Electronics,EAST_DC,36,4334.03
2025-04-09,East,Electronics,WEST_DC,4,493.76
2025-04-09,East,Electronics,CENTRAL_DC,1,122.63
2025-04-09,East,Home,EAST_DC,33,1514.57
2025-04-09,East,Home,CENTRAL_DC,1,46.05
2025-04-09,East,Apparel,EAST_DC,26,767.07
2025-04-09,East,Apparel,WEST_DC,2,60.38
2025-04-09,East,Apparel,CENTRAL_DC,2,60.1
2025-04-09,East,Accessories,EAST_DC,2,31.08
2025-04-09,Central,Electronics,CENTRAL_DC,24,2925.74
2025-04-09,Central,Electronics,WEST_DC,3,359.97
2025-04-09,Central,Electronics,EAST_DC,3,351.55
2025-04-09,Central,Home,CENTRAL_DC,38,1680.93
2025-04-09,Central,Home,WEST_DC,2,91.36
2025-04-09,Central,Apparel,CENTRAL_DC,29,834.11
2025-04-09,Central,Apparel,WEST_DC,6,182.96
2025-04-09,Central,Apparel,EAST_DC,3,94.37
2025-04-09,Central,Accessories,CENTRAL_DC,1,14.79
2025-04-09,Central,Accessories,WEST_DC,1,15.38
2025-04-09,Central,Accessories,EAST_DC,1,14.85
2025-04-10,West,Electronics,WEST_DC,27,3186.82
2025-04-10,West,Electronics,EAST_DC,8,967.81
2025-04-10,West,Electronics,CENTRAL_DC,7,820.48
2025-04-10,West,Home,WEST_DC,20,934.19
2025-04-10,West,Home,EAST_DC,3,132.75
2025-04-10,West,Home,CENTRAL_DC,2,91.15
2025-04-10,West,Apparel,WEST_DC,23,690.49
2025-04-10,West,Apparel,EAST_DC,6,186.18
2025-04-10,West,Apparel,CENTRAL_DC,3,87.96
2025-04-10,West,Accessories,WEST_DC,3,48.25
2025-04-10,West,Accessories,CENTRAL_DC,1,14.74
2025-04-10,East,Electronics,EAST_DC,35,4133.12
2025-04-10,East,Electronics,WEST_DC,2,250.13
2025-04-10,East,Electronics,CENTRAL_DC,6,732.81
2025-04-10,East,Home,EAST_DC,30,1321.59
2025-04-10,East,Home,WEST_DC,5,222.74
2025-04-10,East,Home,CENTRAL_DC,3,128.18
2025-04-10,East,Apparel,EAST_DC,36,1022.5
2025-04-10,East,Apparel,WEST_DC,4,119.67
2025-04-10,East,Apparel,CENTRAL_DC,1,30.41
2025-04-10,Central,Electronics,CENTRAL_DC,30,3732.9
2025-04-10,Central,Electronics,WEST_DC,3,346.36
2025-04-10,Central,Electronics,EAST_DC,7,898.87
2025-04-10,Central,Home,CENTRAL_DC,28,1203.7
2025-04-10,Central,Home,EAST_DC,1,48.81
2025-04-10,Central,Apparel,CENTRAL_DC,26,751.89
2025-04-10,Central,Apparel,WEST_DC,3,90.58
2025-04-10,Central,Accessories,CENTRAL_DC,4,62.73
2025-04-11,West,Electronics,WEST_DC,33,4166.42
2025-04-11,West,Electronics,EAST_DC,6,763.68
2025-04-11,West,Electronics,CENTRAL_DC,3,365.54
2025-04-11,West,Home,WEST_DC,22,953.77
2025-04-11,West,Home,EAST_DC,3,133.81
2025-04-11,West,Home,CENTRAL_DC,3,124.73
2025-04-11,West,Apparel,WEST_DC,30,914.07
2025-04-11,West,Apparel,EAST_DC,1,29.8
2025-04-11,West,Apparel,CENTRAL_DC,4,120.87
2025-04-11,West,Accessories,WEST_DC,2,30.14
2025-04-11,West,Accessories,CENTRAL_DC,3,45.31
2025-04-11,East,Electronics,EAST_DC,28,3176.08
2025-04-11,East,Electronics,WEST_DC,3,340.7
2025-04-11,East,Electronics,CENTRAL_DC,5,598.63
2025-04-11,East,Home,EAST_DC,33,1484.52
2025-04-11,East,Home,WEST_DC,4,172.76
2025-04-11,East,Home,CENTRAL_DC,3,136.57
2025-04-11,East,Apparel,EAST_DC,35,998.16
2025-04-11,East,Apparel,WEST_DC,1,29.39
2025-04-11,East,Apparel,CENTRAL_DC,8,229.19
2025-04-11,East,Accessories,EAST_DC,3,43.22
2025-04-11,East,Accessories,WEST_DC,1,14.62
2025-04-11,East,Accessories,CENTRAL_DC,1,15.04
2025-04-11,Central,Electronics,CENTRAL_DC,29,3439.52
2025-04-11,Central,Electronics,WEST_DC,4,475.0
2025-04-11,Central,Electronics,EAST_DC,5,615.21
2025-04-11,Central,Home,CENTRAL_DC,36,1601.44
2025-04-11,Central,Home,WEST_DC,1,45.1
2025-04-11,Central,Home,EAST_DC,3,137.26
2025-04-11,Central,Apparel,CENTRAL_DC,33,1012.19
2025-04-11,Central,Apparel,WEST_DC,3,93.55
2025-04-11,Central,Apparel,EAST_DC,5,149.15
2025-04-11,Central,Accessories,CENTRAL_DC,5,75.48
2025-04-11,Central,Accessories,EAST_DC,2,30.14
2025-04-12,West,Electronics,WEST_DC,22,2483.41
2025-04-12,West,Electronics,EAST_DC,5,622.99
2025-04-12,West,Electronics,CENTRAL_DC,10,1214.8
2025-04-12,West,Home,WEST_DC,16,697.48
2025-04-12,West,Home,EAST_DC,6,253.28
2025-04-12,West,Home,CENTRAL_DC,3,131.37
2025-04-12,West,Apparel,WEST_DC,18,547.67
2025-04-12,West,Apparel,EAST_DC,5,142.97
2025-04-12,West,Apparel,CENTRAL_DC,1,29.48
2025-04-12,West,Accessories,WEST_DC,1,15.13
2025-04-12,East,Electronics,EAST_DC,25,2996.28
2025-04-12,East,Electronics,WEST_DC,1,125.5
2025-04-12,East,Electronics,CENTRAL_DC,1,118.02
2025-04-12,East,Home,EAST_DC,20,974.72
2025-04-12,East,Home,WEST_DC,5,215.22
2025-04-12,East,Home,CENTRAL_DC,3,134.76
2025-04-12,East,Apparel,EAST_DC,24,725.36
2025-04-12,East,Apparel,WEST_DC,6,182.39
2025-04-12,East,Apparel,CENTRAL_DC,2,60.78
2025-04-12,East,Accessories,EAST_DC,3,47.69
2025-04-12,Central,Electronics,CENTRAL_DC,21,2616.7
2025-04-12,Central,Electronics,WEST_DC,3,360.01
2025-04-12,Central,Electronics,EAST_DC,6,722.77
2025-04-12,Central,Home,CENTRAL_DC,12,542.93
2025-04-12,Central,Home,WEST_DC,3,134.81
2025-04-12,Central,Home,EAST_DC,1,46.06
2025-04-12,Central,Apparel,CENTRAL_DC,24,697.92
2025-04-12,Central,Apparel,WEST_DC,3,90.76
2025-04-12,Central,Apparel,EAST_DC,7,209.39
2025-04-12,Central,Accessories,CENTRAL_DC,3,46.07
2025-04-13,West,Electronics,WEST_DC,17,1992.12
2025-04-13,West,Electronics,EAST_DC,4,454.61
2025-04-13,West,Electronics,CENTRAL_DC,7,840.18
2025-04-13,West,Home,WEST_DC,24,1096.94
2025-04-13,West,Home,EAST_DC,5,223.27
2025-04-13,West,Home,CENTRAL_DC,2,89.08
2025-04-13,West,Apparel,WEST_DC,21,627.2
2025-04-13,West,Apparel,EAST_DC,2,58.64
2025-04-13,West,Apparel,CENTRAL_DC,3,89.65
2025-04-13,West,Accessories,WEST_DC,1,15.55
2025-04-13,East,Electronics,EAST_DC,23,2785.08
2025-04-13,East,Electronics,WEST_DC,6,735.64
2025-04-13,East,Electronics,CENTRAL_DC,4,499.77
2025-04-13,East,Home,EAST_DC,24,1132.49
2025-04-13,East,Home,CENTRAL_DC,2,89.83
2025-04-13,East,Apparel,EAST_DC,22,639.9
2025-04-13,East,Apparel,WEST_DC,3,92.43
2025-04-13,East,Apparel,CENTRAL_DC,6,172.05
2025-04-13,East,Accessories,EAST_DC,2,28.48
2025-04-13,Central,Electronics,CENTRAL_DC,31,3629.17
2025-04-13,Central,Electronics,WEST_DC,3,352.37
2025-04-13,Central,Electronics,EAST_DC,1,120.68
2025-04-13,Central,Home,CENTRAL_DC,13,584.85
2025-04-13,Central,Home,WEST_DC,3,132.79
2025-04-13,Central,Home,EAST_DC,4,186.74
2025-04-13,Central,Apparel,CENTRAL_DC,32,969.23
2025-04-13,Central,Apparel,WEST_DC,4,122.16
2025-04-13,Central,Apparel,EAST_DC,5,152.48
2025-04-13,Central,Accessories,CENTRAL_DC,3,45.68
2025-04-13,Central,Accessories,WEST_DC,1,15.96
2025-04-13,Central,Accessories,EAST_DC,1,14.84
2025-04-14,West,Electronics,WEST_DC,43,5144.15
2025-04-14,West,Electronics,EAST_DC,1,119.31
2025-04-14,West,Electronics,CENTRAL_DC,4,463.0
2025-04-14,West,Home,WEST_DC,17,746.42
2025-04-14,West,Home,EAST_DC,3,136.59
2025-04-14,West,Home,CENTRAL_DC,3,136.39
2025-04-14,West,Apparel,WEST_DC,24,698.66
2025-04-14,West,Apparel,EAST_DC,4,120.55
2025-04-14,West,Apparel,CENTRAL_DC,2,64.24
2025-04-14,West,Accessories,WEST_DC,2,27.74
2025-04-14,East,Electronics,EAST_DC,34,4053.16
2025-04-14,East,Electronics,WEST_DC,8,1011.62
2025-04-14,East,Electronics,CENTRAL_DC,2,240.95
2025-04-14,East,Home,EAST_DC,24,1050.05
